payment_id,customer_id,staff_id,rental_id,amount,payment_date
17890,444.0,2.0,1397.0,3.99,2007-02-15 14:53:52.996577
17891,444.0,2.0,1441.0,1.99,2007-02-15 17:22:47.996577
17892,444.0,1.0,2551.0,4.99,2007-02-19 01:19:30.996577
17893,444.0,2.0,3301.0,7.99,2007-02-21 06:00:51.996577
17894,444.0,2.0,3415.0,5.99,2007-02-21 15:28:15.996577
17895,446.0,1.0,2248.0,4.99,2007-02-18 03:28:14.996577
17896,446.0,2.0,2335.0,3.99,2007-02-18 09:28:02.996577
17897,446.0,2.0,2520.0,6.99,2007-02-18 22:57:26.996577
17898,446.0,2.0,2710.0,0.99,2007-02-19 12:32:22.996577
17899,446.0,1.0,3060.0,2.99,2007-02-20 12:15:46.996577
17900,446.0,2.0,3168.0,0.99,2007-02-20 20:14:27.996577
17901,447.0,2.0,1230.0,0.99,2007-02-15 02:32:35.996577
17902,447.0,2.0,1890.0,2.99,2007-02-17 02:34:39.996577
17903,447.0,1.0,2025.0,4.99,2007-02-17 11:32:26.996577
17904,447.0,2.0,2285.0,4.99,2007-02-18 05:29:20.996577
17905,448.0,1.0,1313.0,5.99,2007-02-15 08:47:00.996577
17906,448.0,2.0,1823.0,7.99,2007-02-16 20:16:42.996577
17907,448.0,2.0,2697.0,0.99,2007-02-19 11:57:34.996577
17908,448.0,2.0,3225.0,3.99,2007-02-21 00:45:21.996577
17909,448.0,2.0,3347.0,5.99,2007-02-21 09:36:58.996577
17910,449.0,2.0,1295.0,4.99,2007-02-15 07:45:46.996577
17911,449.0,1.0,2348.0,0.99,2007-02-18 10:44:09.996577
17912,449.0,2.0,2970.0,2.99,2007-02-20 06:20:17.996577
17913,450.0,2.0,1639.0,4.99,2007-02-16 07:02:05.996577
17914,450.0,1.0,1739.0,0.99,2007-02-16 14:38:04.996577
17915,450.0,2.0,1914.0,2.99,2007-02-17 03:54:20.996577
17916,450.0,2.0,2278.0,0.99,2007-02-18 05:06:23.996577
17917,450.0,1.0,2501.0,4.99,2007-02-18 21:38:37.996577
17918,450.0,1.0,2626.0,2.99,2007-02-19 06:57:10.996577
17919,450.0,1.0,3155.0,4.99,2007-02-20 19:31:04.996577
17920,451.0,1.0,1202.0,0.99,2007-02-15 00:36:30.996577
17921,451.0,1.0,1851.0,0.99,2007-02-16 23:00:52.996577
17922,451.0,1.0,1940.0,6.99,2007-02-17 06:10:48.996577
17923,451.0,1.0,2671.0,1.99,2007-02-19 10:01:37.996577
17924,451.0,1.0,2909.0,3.99,2007-02-20 01:47:36.996577
17925,451.0,2.0,2917.0,0.99,2007-02-20 02:37:01.996577
17926,451.0,1.0,3316.0,6.99,2007-02-21 06:48:44.996577
17927,452.0,2.0,1203.0,4.99,2007-02-15 00:37:28.996577
17928,452.0,1.0,1512.0,5.99,2007-02-15 21:21:29.996577
17929,452.0,1.0,1794.0,3.99,2007-02-16 18:37:03.996577
17930,452.0,1.0,2263.0,0.99,2007-02-18 04:26:13.996577
17931,452.0,2.0,2266.0,4.99,2007-02-18 04:33:28.996577
17932,452.0,1.0,2504.0,0.99,2007-02-18 21:48:19.996577
17933,452.0,2.0,2661.0,0.99,2007-02-19 09:19:18.996577
17934,453.0,2.0,2852.0,5.99,2007-02-19 21:37:16.996577
17935,453.0,1.0,2853.0,7.99,2007-02-19 21:38:07.996577
17936,453.0,2.0,2887.0,4.99,2007-02-20 00:08:09.996577
17937,454.0,2.0,1647.0,4.99,2007-02-16 07:43:24.996577
17938,454.0,2.0,1844.0,7.99,2007-02-16 22:22:19.996577
17939,454.0,1.0,1861.0,1.99,2007-02-16 23:45:57.996577
17940,454.0,1.0,1938.0,4.99,2007-02-17 05:47:02.996577
17941,454.0,2.0,2048.0,5.99,2007-02-17 13:23:55.996577
17942,454.0,2.0,2182.0,5.99,2007-02-17 23:24:44.996577
17943,454.0,1.0,2437.0,2.99,2007-02-18 16:58:52.996577
17944,454.0,2.0,2666.0,9.99,2007-02-19 09:45:38.996577
17945,454.0,1.0,3221.0,2.99,2007-02-21 00:18:13.996577
17946,454.0,1.0,3362.0,4.99,2007-02-21 10:48:20.996577
17947,455.0,2.0,1382.0,1.99,2007-02-15 13:46:34.996577
17948,455.0,1.0,1802.0,1.99,2007-02-16 18:51:56.996577
17949,455.0,1.0,1906.0,2.99,2007-02-17 03:22:01.996577
17950,455.0,2.0,2356.0,0.99,2007-02-18 11:27:49.996577
17951,456.0,1.0,1288.0,2.99,2007-02-15 07:10:18.996577
17952,456.0,1.0,1700.0,0.99,2007-02-16 11:46:49.996577
17953,456.0,2.0,2103.0,5.99,2007-02-17 17:41:36.996577
17954,456.0,2.0,2146.0,6.99,2007-02-17 20:54:49.996577
17955,456.0,1.0,2192.0,4.99,2007-02-18 00:04:13.996577
17956,456.0,1.0,2404.0,0.99,2007-02-18 15:02:14.996577
17957,456.0,1.0,2581.0,2.99,2007-02-19 03:22:39.996577
17958,457.0,2.0,1453.0,4.99,2007-02-15 18:05:05.996577
17959,457.0,2.0,1727.0,0.99,2007-02-16 13:50:13.996577
17960,457.0,1.0,2030.0,0.99,2007-02-17 11:41:53.996577
17961,457.0,1.0,2172.0,7.99,2007-02-17 22:34:42.996577
17962,457.0,1.0,2670.0,4.99,2007-02-19 09:58:42.996577
17963,457.0,1.0,2762.0,3.99,2007-02-19 15:50:57.996577
17964,457.0,1.0,2811.0,0.99,2007-02-19 18:21:56.996577
17965,457.0,2.0,3115.0,2.99,2007-02-20 16:27:31.996577
17966,457.0,2.0,3184.0,2.99,2007-02-20 21:26:10.996577
17967,458.0,2.0,2629.0,5.99,2007-02-19 07:10:38.996577
17968,458.0,2.0,3322.0,0.99,2007-02-21 07:11:03.996577
17969,459.0,2.0,1876.0,0.99,2007-02-17 01:19:17.996577
17970,459.0,2.0,1977.0,2.99,2007-02-17 08:06:48.996577
17971,459.0,2.0,2075.0,4.99,2007-02-17 15:08:59.996577
17972,459.0,1.0,2899.0,0.99,2007-02-20 01:07:47.996577
17973,459.0,2.0,3041.0,4.99,2007-02-20 11:04:10.996577
17974,459.0,2.0,3045.0,0.99,2007-02-20 11:10:26.996577
17975,459.0,2.0,3234.0,9.99,2007-02-21 01:08:10.996577
17976,460.0,2.0,1392.0,0.99,2007-02-15 14:40:53.996577
17977,461.0,2.0,3127.0,5.99,2007-02-20 17:08:09.996577
17978,461.0,2.0,3319.0,4.99,2007-02-21 06:54:12.996577
17979,462.0,2.0,1773.0,5.99,2007-02-16 16:42:09.996577
17980,462.0,2.0,1926.0,9.99,2007-02-17 04:52:56.996577
17981,462.0,1.0,3279.0,4.99,2007-02-21 04:34:19.996577
17982,463.0,1.0,1284.0,2.99,2007-02-15 06:55:59.996577
17983,463.0,2.0,2527.0,4.99,2007-02-18 23:38:57.996577
17984,463.0,1.0,3217.0,2.99,2007-02-20 23:56:38.996577
17985,463.0,1.0,3309.0,4.99,2007-02-21 06:29:15.996577
17986,464.0,2.0,1277.0,4.99,2007-02-15 06:29:55.996577
17987,464.0,1.0,3167.0,2.99,2007-02-20 20:10:55.996577
17988,465.0,1.0,1337.0,2.99,2007-02-15 10:41:08.996577
17989,465.0,1.0,2079.0,4.99,2007-02-17 15:18:11.996577
17990,465.0,1.0,2159.0,8.99,2007-02-17 22:05:55.996577
17991,465.0,2.0,2524.0,0.99,2007-02-18 23:16:37.996577
17992,466.0,2.0,1808.0,7.99,2007-02-16 19:28:01.996577
17993,466.0,2.0,2446.0,8.99,2007-02-18 17:33:07.996577
17994,466.0,1.0,3022.0,3.99,2007-02-20 09:45:46.996577
17995,466.0,2.0,3237.0,4.99,2007-02-21 01:16:22.996577
17996,466.0,2.0,3343.0,2.99,2007-02-21 09:25:25.996577
17997,467.0,1.0,1737.0,8.99,2007-02-16 14:28:10.996577
17998,467.0,2.0,2121.0,4.99,2007-02-17 19:07:20.996577
17999,467.0,2.0,2870.0,9.99,2007-02-19 22:46:12.996577
18000,467.0,1.0,3250.0,6.99,2007-02-21 01:45:02.996577
18001,468.0,2.0,1229.0,2.99,2007-02-15 02:21:39.996577
18002,468.0,1.0,1627.0,8.99,2007-02-16 06:19:35.996577
18003,468.0,1.0,1821.0,2.99,2007-02-16 20:11:15.996577
18004,468.0,1.0,1975.0,2.99,2007-02-17 08:00:36.996577
18005,468.0,2.0,2462.0,4.99,2007-02-18 18:28:41.996577
18006,468.0,1.0,2831.0,0.99,2007-02-19 19:45:32.996577
18007,469.0,2.0,1399.0,0.99,2007-02-15 14:58:17.996577
18008,469.0,1.0,1680.0,9.99,2007-02-16 09:45:48.996577
18009,470.0,2.0,1256.0,0.99,2007-02-15 04:42:23.996577
18010,470.0,1.0,1283.0,0.99,2007-02-15 06:55:56.996577
18011,470.0,2.0,1594.0,7.99,2007-02-16 03:43:38.996577
18012,471.0,1.0,1447.0,4.99,2007-02-15 17:42:17.996577
18013,471.0,2.0,1449.0,2.99,2007-02-15 17:47:42.996577
18014,471.0,2.0,2165.0,2.99,2007-02-17 22:19:36.996577
18015,471.0,2.0,2350.0,4.99,2007-02-18 10:53:55.996577
18016,471.0,2.0,3073.0,4.99,2007-02-20 13:01:52.996577
18017,472.0,1.0,1389.0,4.99,2007-02-15 14:17:27.996577
18018,472.0,2.0,1776.0,6.99,2007-02-16 17:15:24.996577
18019,472.0,1.0,2538.0,5.99,2007-02-19 00:25:25.996577
18020,472.0,1.0,2974.0,0.99,2007-02-20 06:28:50.996577
18021,472.0,1.0,2991.0,4.99,2007-02-20 07:39:09.996577
18022,472.0,1.0,3254.0,0.99,2007-02-21 01:55:36.996577
18023,473.0,2.0,1748.0,0.99,2007-02-16 15:22:29.996577
18024,473.0,1.0,2125.0,2.99,2007-02-17 19:22:08.996577
18025,473.0,2.0,2553.0,4.99,2007-02-19 01:33:25.996577
18026,473.0,2.0,2748.0,4.99,2007-02-19 14:50:52.996577
18027,474.0,1.0,1758.0,8.99,2007-02-16 16:08:05.996577
18028,474.0,2.0,2944.0,7.99,2007-02-20 04:12:08.996577
18029,476.0,1.0,1682.0,3.99,2007-02-16 10:22:51.996577
18030,476.0,1.0,2080.0,0.99,2007-02-17 15:28:06.996577
18031,476.0,2.0,2508.0,4.99,2007-02-18 22:12:24.996577
18032,476.0,2.0,3448.0,2.99,2007-02-21 19:27:46.996577
18033,477.0,1.0,1714.0,6.99,2007-02-16 12:58:25.996577
18034,477.0,1.0,2187.0,2.99,2007-02-17 23:45:53.996577
18035,477.0,1.0,2306.0,10.99,2007-02-18 07:01:49.996577
18036,477.0,2.0,2676.0,4.99,2007-02-19 10:23:23.996577
18037,478.0,1.0,1708.0,0.99,2007-02-16 12:37:10.996577
18038,478.0,2.0,2358.0,4.99,2007-02-18 11:29:17.996577
18039,478.0,1.0,2529.0,6.99,2007-02-18 23:46:53.996577
18040,478.0,2.0,2616.0,8.99,2007-02-19 06:01:26.996577
18041,478.0,2.0,2765.0,4.99,2007-02-19 16:03:05.996577
18042,478.0,2.0,3259.0,4.99,2007-02-21 02:25:41.996577
18043,479.0,1.0,1902.0,2.99,2007-02-17 03:04:18.996577
18044,479.0,2.0,1947.0,3.99,2007-02-17 06:30:46.996577
18045,479.0,2.0,1987.0,2.99,2007-02-17 09:09:02.996577
18046,479.0,2.0,2071.0,3.99,2007-02-17 15:01:43.996577
18047,479.0,2.0,2376.0,2.99,2007-02-18 13:23:56.996577
18048,479.0,2.0,2764.0,6.99,2007-02-19 15:55:51.996577
18049,480.0,1.0,1353.0,0.99,2007-02-15 11:42:02.996577
18050,480.0,1.0,1733.0,0.99,2007-02-16 14:05:33.996577
18051,481.0,2.0,1168.0,2.99,2007-02-14 22:03:35.996577
18052,481.0,2.0,2296.0,4.99,2007-02-18 06:39:08.996577
18053,481.0,2.0,3285.0,4.99,2007-02-21 04:58:39.996577
18054,481.0,2.0,3293.0,0.99,2007-02-21 05:27:59.996577
18055,482.0,2.0,3048.0,2.99,2007-02-20 11:18:21.996577
18056,482.0,2.0,3255.0,0.99,2007-02-21 02:08:18.996577
18057,483.0,1.0,2855.0,4.99,2007-02-19 21:40:15.996577
18058,483.0,2.0,2867.0,0.99,2007-02-19 22:37:04.996577
18059,483.0,1.0,3380.0,8.99,2007-02-21 12:27:12.996577
18060,484.0,1.0,1351.0,3.99,2007-02-15 11:19:29.996577
18061,484.0,2.0,1643.0,3.99,2007-02-16 07:24:01.996577
18062,484.0,1.0,2015.0,4.99,2007-02-17 10:44:55.996577
18063,484.0,1.0,2044.0,5.99,2007-02-17 13:06:23.996577
18064,485.0,2.0,1684.0,2.99,2007-02-16 10:26:00.996577
18065,485.0,1.0,1721.0,8.99,2007-02-16 13:30:02.996577
18066,486.0,1.0,2036.0,4.99,2007-02-17 12:15:18.996577
18067,486.0,1.0,2102.0,5.99,2007-02-17 17:33:48.996577
18068,486.0,2.0,2566.0,2.99,2007-02-19 02:14:05.996577
18069,486.0,2.0,2797.0,2.99,2007-02-19 17:32:58.996577
18070,487.0,2.0,3100.0,3.99,2007-02-20 15:16:23.996577
18071,488.0,2.0,1655.0,3.99,2007-02-16 08:20:05.996577
18072,488.0,2.0,1704.0,5.99,2007-02-16 12:14:22.996577
18073,489.0,2.0,1614.0,3.99,2007-02-16 05:26:28.996577
18074,489.0,1.0,2201.0,0.99,2007-02-18 00:36:53.996577
18075,489.0,1.0,2370.0,7.99,2007-02-18 12:58:20.996577
18076,489.0,1.0,2802.0,4.99,2007-02-19 17:46:43.996577
18077,490.0,1.0,1665.0,3.99,2007-02-16 08:44:28.996577
18078,491.0,2.0,1198.0,2.99,2007-02-15 00:17:24.996577
18079,491.0,1.0,1371.0,4.99,2007-02-15 13:06:41.996577
18080,491.0,2.0,2026.0,4.99,2007-02-17 11:34:04.996577
18081,491.0,1.0,2259.0,4.99,2007-02-18 04:06:11.996577
18082,491.0,2.0,2391.0,4.99,2007-02-18 14:01:56.996577
18083,491.0,2.0,3031.0,4.99,2007-02-20 10:21:15.996577
18084,491.0,1.0,3440.0,3.99,2007-02-21 18:26:44.996577
18085,492.0,2.0,1691.0,1.99,2007-02-16 10:52:54.996577
18086,492.0,2.0,1855.0,4.99,2007-02-16 23:23:24.996577
18087,492.0,2.0,1956.0,4.99,2007-02-17 07:11:58.996577
18088,492.0,1.0,3298.0,9.99,2007-02-21 05:38:10.996577
18089,493.0,2.0,2109.0,3.99,2007-02-17 18:10:08.996577
18090,493.0,1.0,2365.0,4.99,2007-02-18 12:14:00.996577
18091,493.0,1.0,2579.0,0.99,2007-02-19 03:09:10.996577
18092,493.0,1.0,2864.0,2.99,2007-02-19 22:29:18.996577
18093,494.0,1.0,1683.0,2.99,2007-02-16 10:23:21.996577
18094,495.0,2.0,2074.0,2.99,2007-02-17 15:08:29.996577
18095,495.0,1.0,2349.0,4.99,2007-02-18 10:53:40.996577
18096,495.0,1.0,2549.0,7.99,2007-02-19 01:15:05.996577
18097,495.0,1.0,3129.0,3.99,2007-02-20 17:26:14.996577
18098,496.0,1.0,2567.0,2.99,2007-02-19 02:33:12.996577
18099,497.0,2.0,2180.0,8.99,2007-02-17 23:16:09.996577
18100,497.0,1.0,2298.0,5.99,2007-02-18 06:46:55.996577
18101,497.0,1.0,2406.0,2.99,2007-02-18 15:08:03.996577
18102,497.0,2.0,2818.0,4.99,2007-02-19 18:34:18.996577
18103,498.0,1.0,1253.0,6.99,2007-02-15 04:34:59.996577
18104,498.0,1.0,1782.0,2.99,2007-02-16 17:49:38.996577
18105,498.0,1.0,2344.0,2.99,2007-02-18 10:30:13.996577
18106,498.0,1.0,2449.0,4.99,2007-02-18 17:47:02.996577
18107,498.0,1.0,3098.0,0.99,2007-02-20 15:05:27.996577
18108,498.0,2.0,3360.0,0.99,2007-02-21 10:41:07.996577
18109,499.0,1.0,1355.0,2.99,2007-02-15 11:42:25.996577
18110,499.0,2.0,1526.0,4.99,2007-02-15 22:56:17.996577
18111,499.0,2.0,1830.0,4.99,2007-02-16 20:47:09.996577
18112,499.0,2.0,3241.0,1.99,2007-02-21 01:22:58.996577
18113,500.0,1.0,1375.0,5.99,2007-02-15 13:23:22.996577
18114,500.0,2.0,1388.0,5.99,2007-02-15 14:17:07.996577
18115,500.0,2.0,2189.0,3.99,2007-02-17 23:48:52.996577
18116,500.0,2.0,2526.0,6.99,2007-02-18 23:31:33.996577
18117,500.0,1.0,2996.0,2.99,2007-02-20 07:48:55.996577
18118,501.0,2.0,3222.0,5.99,2007-02-21 00:18:55.996577
18119,501.0,1.0,3412.0,7.99,2007-02-21 15:12:57.996577
18120,502.0,2.0,1696.0,7.99,2007-02-16 11:18:27.996577
18121,502.0,2.0,2420.0,0.99,2007-02-18 15:50:54.996577
18122,502.0,1.0,2911.0,0.99,2007-02-20 02:01:03.996577
18123,503.0,2.0,2108.0,4.99,2007-02-17 18:03:52.996577
18124,503.0,1.0,2225.0,2.99,2007-02-18 02:04:06.996577
18125,503.0,2.0,3430.0,0.99,2007-02-21 17:14:34.996577
18126,504.0,1.0,2720.0,1.99,2007-02-19 13:20:21.996577
18127,504.0,1.0,2938.0,6.99,2007-02-20 03:45:48.996577
18128,505.0,2.0,1799.0,5.99,2007-02-16 18:45:46.996577
18129,505.0,2.0,1886.0,4.99,2007-02-17 02:04:28.996577
18130,505.0,1.0,2773.0,7.99,2007-02-19 16:32:44.996577
18131,505.0,1.0,3137.0,5.99,2007-02-20 18:09:54.996577
18132,506.0,1.0,1446.0,6.99,2007-02-15 17:42:11.996577
18133,506.0,1.0,1467.0,2.99,2007-02-15 19:15:36.996577
18134,506.0,2.0,1565.0,0.99,2007-02-16 01:41:35.996577
18135,506.0,1.0,2755.0,9.99,2007-02-19 15:24:57.996577
18136,506.0,2.0,2824.0,6.99,2007-02-19 19:00:11.996577
18137,507.0,2.0,1307.0,4.99,2007-02-15 08:34:41.996577
18138,507.0,1.0,2143.0,4.99,2007-02-17 20:26:39.996577
18139,507.0,2.0,2283.0,4.99,2007-02-18 05:24:32.996577
18140,508.0,2.0,1661.0,4.99,2007-02-16 08:41:23.996577
18141,509.0,1.0,1267.0,2.99,2007-02-15 05:49:47.996577
18142,509.0,2.0,2919.0,4.99,2007-02-20 02:38:42.996577
18143,510.0,2.0,1435.0,5.99,2007-02-15 17:00:56.996577
18144,510.0,2.0,1757.0,0.99,2007-02-16 16:00:50.996577
18145,510.0,2.0,1925.0,0.99,2007-02-17 04:45:13.996577
18146,510.0,1.0,2729.0,8.99,2007-02-19 13:34:41.996577
18147,510.0,2.0,2806.0,0.99,2007-02-19 17:59:14.996577
18148,510.0,2.0,2817.0,0.99,2007-02-19 18:33:48.996577
18149,510.0,2.0,3352.0,8.99,2007-02-21 09:54:55.996577
18150,510.0,2.0,3465.0,5.99,2007-02-21 20:38:27.996577
18151,511.0,2.0,1281.0,2.99,2007-02-15 06:50:05.996577
18152,511.0,1.0,1508.0,2.99,2007-02-15 21:01:50.996577
18153,511.0,2.0,2966.0,10.99,2007-02-20 06:07:59.996577
18154,511.0,2.0,3366.0,4.99,2007-02-21 11:32:03.996577
18155,512.0,1.0,1176.0,6.99,2007-02-14 22:57:03.996577
18156,512.0,2.0,2029.0,4.99,2007-02-17 11:39:25.996577
18157,512.0,1.0,2364.0,2.99,2007-02-18 12:05:58.996577
18158,513.0,1.0,1607.0,2.99,2007-02-16 04:54:01.996577
18159,513.0,2.0,2290.0,7.99,2007-02-18 06:03:03.996577
18160,513.0,2.0,2737.0,1.99,2007-02-19 14:16:59.996577
18161,514.0,2.0,1692.0,4.99,2007-02-16 10:58:45.996577
18162,514.0,1.0,2002.0,3.99,2007-02-17 10:08:24.996577
18163,514.0,2.0,2362.0,0.99,2007-02-18 11:59:41.996577
18164,514.0,1.0,2789.0,0.99,2007-02-19 17:16:47.996577
18165,514.0,2.0,3084.0,2.99,2007-02-20 14:03:50.996577
18166,514.0,1.0,3385.0,0.99,2007-02-21 12:45:14.996577
18167,515.0,1.0,1244.0,4.99,2007-02-15 03:37:06.996577
18168,515.0,2.0,1531.0,5.99,2007-02-15 23:09:00.996577
18169,515.0,2.0,2003.0,4.99,2007-02-17 10:09:01.996577
18170,515.0,2.0,2484.0,4.99,2007-02-18 19:53:49.996577
18171,515.0,2.0,2513.0,0.99,2007-02-18 22:21:41.996577
18172,515.0,2.0,3063.0,3.99,2007-02-20 12:20:29.996577
18173,516.0,2.0,1159.0,4.99,2007-02-14 21:23:39.996577
18174,516.0,1.0,1200.0,1.99,2007-02-15 00:28:17.996577
18175,516.0,1.0,1718.0,10.99,2007-02-16 13:20:28.996577
18176,516.0,1.0,2017.0,0.99,2007-02-17 11:01:56.996577
18177,516.0,2.0,3068.0,0.99,2007-02-20 12:30:48.996577
18178,516.0,1.0,3431.0,2.99,2007-02-21 17:15:14.996577
18179,517.0,2.0,1653.0,4.99,2007-02-16 08:03:11.996577
18180,517.0,1.0,1809.0,8.99,2007-02-16 19:28:46.996577
18181,517.0,1.0,1850.0,4.99,2007-02-16 23:00:01.996577
18182,517.0,2.0,2534.0,2.99,2007-02-19 00:07:05.996577
18183,517.0,1.0,3113.0,0.99,2007-02-20 16:25:06.996577
18184,518.0,2.0,1552.0,5.99,2007-02-16 00:30:03.996577
18185,518.0,2.0,3311.0,0.99,2007-02-21 06:33:53.996577
18186,519.0,1.0,1941.0,2.99,2007-02-17 06:11:11.996577
18187,519.0,2.0,2505.0,8.99,2007-02-18 21:56:53.996577
18188,519.0,2.0,2997.0,5.99,2007-02-20 07:52:11.996577
18189,520.0,1.0,1411.0,0.99,2007-02-15 15:34:02.996577
18190,520.0,2.0,2174.0,6.99,2007-02-17 22:37:27.996577
18191,520.0,1.0,2772.0,4.99,2007-02-19 16:27:53.996577
18192,521.0,1.0,1761.0,0.99,2007-02-16 16:18:23.996577
18193,521.0,2.0,2053.0,0.99,2007-02-17 13:48:00.996577
18194,522.0,1.0,1289.0,3.99,2007-02-15 07:12:35.996577
18195,522.0,2.0,3102.0,8.99,2007-02-20 15:24:21.996577
18196,522.0,1.0,3188.0,2.99,2007-02-20 21:38:53.996577
18197,522.0,2.0,3191.0,0.99,2007-02-20 22:15:05.996577
18198,523.0,2.0,1729.0,6.99,2007-02-16 13:58:13.996577
18199,523.0,1.0,2447.0,8.99,2007-02-18 17:39:21.996577
18200,523.0,1.0,2583.0,7.99,2007-02-19 03:30:06.996577
18201,523.0,2.0,2669.0,0.99,2007-02-19 09:57:18.996577
18202,524.0,1.0,1306.0,1.99,2007-02-15 08:27:50.996577
18203,524.0,2.0,1651.0,4.99,2007-02-16 07:53:04.996577
18204,524.0,2.0,3454.0,2.99,2007-02-21 19:40:39.996577
18205,525.0,2.0,1772.0,2.99,2007-02-16 16:41:20.996577
18206,526.0,1.0,1255.0,4.99,2007-02-15 04:42:11.996577
18207,526.0,2.0,1848.0,0.99,2007-02-16 22:35:33.996577
18208,526.0,2.0,1865.0,7.99,2007-02-17 00:18:02.996577
18209,526.0,2.0,1972.0,2.99,2007-02-17 07:54:15.996577
18210,526.0,1.0,1981.0,2.99,2007-02-17 08:32:00.996577
18211,526.0,2.0,2398.0,4.99,2007-02-18 14:25:19.996577
18212,526.0,1.0,2828.0,2.99,2007-02-19 19:19:59.996577
18213,526.0,2.0,2932.0,6.99,2007-02-20 03:19:45.996577
18214,526.0,1.0,3339.0,6.99,2007-02-21 09:05:37.996577
18215,527.0,1.0,1398.0,2.99,2007-02-15 14:57:08.996577
18216,527.0,1.0,2422.0,0.99,2007-02-18 15:57:23.996577
18217,527.0,2.0,2496.0,0.99,2007-02-18 20:48:37.996577
18218,527.0,1.0,2539.0,2.99,2007-02-19 00:27:05.996577
18219,528.0,2.0,1875.0,2.99,2007-02-17 01:13:36.996577
18220,528.0,1.0,2019.0,4.99,2007-02-17 11:07:10.996577
18221,529.0,1.0,1234.0,1.99,2007-02-15 02:50:18.996577
18222,529.0,2.0,1686.0,0.99,2007-02-16 10:36:46.996577
18223,529.0,2.0,3354.0,0.99,2007-02-21 09:58:15.996577
18224,530.0,2.0,1273.0,1.99,2007-02-15 06:21:01.996577
18225,530.0,1.0,1516.0,0.99,2007-02-15 21:39:36.996577
18226,530.0,1.0,2158.0,2.99,2007-02-17 22:04:53.996577
18227,531.0,2.0,2972.0,2.99,2007-02-20 06:26:20.996577
18228,532.0,1.0,1694.0,4.99,2007-02-16 11:08:49.996577
18229,532.0,2.0,2821.0,3.99,2007-02-19 18:55:18.996577
18230,533.0,1.0,1421.0,5.99,2007-02-15 16:25:30.996577
18231,533.0,1.0,1652.0,0.99,2007-02-16 08:00:03.996577
18232,533.0,1.0,1859.0,0.99,2007-02-16 23:42:04.996577
18233,533.0,1.0,1954.0,2.99,2007-02-17 07:06:21.996577
18234,533.0,2.0,2770.0,6.99,2007-02-19 16:22:48.996577
18235,533.0,1.0,2956.0,0.99,2007-02-20 05:15:49.996577
18236,534.0,1.0,1610.0,4.99,2007-02-16 05:04:59.996577
18237,534.0,1.0,1673.0,2.99,2007-02-16 09:08:43.996577
18238,534.0,1.0,2436.0,0.99,2007-02-18 16:41:58.996577
18239,534.0,2.0,3213.0,1.99,2007-02-20 23:33:45.996577
18240,534.0,1.0,3216.0,4.99,2007-02-20 23:48:03.996577
18241,535.0,1.0,1712.0,4.99,2007-02-16 12:53:35.996577
18242,535.0,1.0,3228.0,4.99,2007-02-21 00:48:50.996577
18243,536.0,1.0,1582.0,4.99,2007-02-16 03:00:23.996577
18244,536.0,2.0,1962.0,2.99,2007-02-17 07:37:24.996577
18245,536.0,2.0,2403.0,2.99,2007-02-18 15:01:48.996577
18246,537.0,1.0,1445.0,2.99,2007-02-15 17:38:33.996577
18247,537.0,2.0,2184.0,2.99,2007-02-17 23:39:02.996577
18248,537.0,1.0,2586.0,8.99,2007-02-19 03:33:37.996577
18249,537.0,2.0,3134.0,8.99,2007-02-20 17:57:35.996577
18250,538.0,1.0,1314.0,5.99,2007-02-15 08:50:11.996577
18251,538.0,1.0,1912.0,4.99,2007-02-17 03:46:58.996577
18252,538.0,1.0,2682.0,4.99,2007-02-19 10:46:43.996577
18253,538.0,2.0,3189.0,2.99,2007-02-20 21:47:59.996577
18254,539.0,2.0,1282.0,3.99,2007-02-15 06:53:59.996577
18255,539.0,1.0,1327.0,0.99,2007-02-15 09:40:05.996577
18256,539.0,2.0,1444.0,4.99,2007-02-15 17:36:42.996577
18257,540.0,2.0,1263.0,2.99,2007-02-15 05:25:05.996577
18258,540.0,2.0,1290.0,4.99,2007-02-15 07:21:10.996577
18259,540.0,2.0,2640.0,2.99,2007-02-19 07:54:39.996577
18260,540.0,1.0,2953.0,3.99,2007-02-20 05:07:37.996577
18261,540.0,1.0,3340.0,3.99,2007-02-21 09:05:49.996577
18262,541.0,2.0,1986.0,2.99,2007-02-17 09:03:25.996577
18263,541.0,1.0,2708.0,6.99,2007-02-19 12:27:31.996577
18264,542.0,1.0,2610.0,4.99,2007-02-19 05:44:46.996577
18265,542.0,2.0,2957.0,10.99,2007-02-20 05:22:13.996577
18266,543.0,2.0,1720.0,4.99,2007-02-16 13:28:40.996577
18267,543.0,1.0,2426.0,2.99,2007-02-18 16:09:10.996577
18268,543.0,2.0,3070.0,4.99,2007-02-20 12:44:05.996577
18269,543.0,1.0,3128.0,2.99,2007-02-20 17:10:13.996577
18270,543.0,2.0,3467.0,5.99,2007-02-21 20:47:51.996577
18271,544.0,1.0,1248.0,1.99,2007-02-15 04:02:18.996577
18272,544.0,2.0,1434.0,10.99,2007-02-15 16:59:12.996577
18273,544.0,1.0,2373.0,0.99,2007-02-18 13:06:23.996577
18274,544.0,1.0,2395.0,2.99,2007-02-18 14:13:41.996577
18275,545.0,1.0,2123.0,2.99,2007-02-17 19:16:56.996577
18276,546.0,1.0,1181.0,1.99,2007-02-14 23:10:43.996577
18277,546.0,2.0,1403.0,0.99,2007-02-15 15:00:25.996577
